0,1,x,y,cluster,label,gray
9.23949,-2.9832902,478,75,2,0,150
9.246826,0.88522667,890,75,2,0,164
8.878347,-2.5874588,375,76,2,0,156
7.4776187,5.519124,784,76,0,0,177
9.20189,-2.633206,325,77,2,0,145
8.752839,-2.7735856,428,77,2,0,145
9.528943,-3.2819405,530,77,2,0,161
7.52654,5.3349013,838,78,0,0,149
8.1299,4.4994164,940,78,0,0,161
6.162763,10.900301,172,79,3,0,255
6.1269603,10.733249,275,79,3,0,255
6.1854215,10.881667,578,79,3,0,255
9.881045,-2.9258194,634,79,2,0,155
10.08871,-2.4443278,735,79,2,0,158
9.270713,-1.4261833,224,80,2,0,164
9.701467,-2.2342176,681,80,2,0,165
9.087529,-1.9229904,68,82,2,0,165
-4.1286697,-1.6620976,455,87,1,0,74
-4.863947,-1.8967874,404,89,1,0,75
-3.6239057,1.9024493,605,91,1,0,87
-5.924327,0.10304222,864,91,1,0,75
-4.584373,-0.87604344,661,93,1,0,64
6.0514417,8.417619,810,93,3,0,215
-6.1735806,-0.10913514,914,93,1,0,80
-4.0379033,1.7076828,199,95,1,0,79
-3.8254714,-1.2658905,351,96,1,0,84
-3.2658834,-0.62352276,704,97,1,0,76
6.2251167,9.202043,125,101,3,0,255
-2.6275175,-0.7816533,780,112,1,0,71
10.910783,-2.3076262,349,120,2,0,167
9.981758,-2.4084442,503,120,2,0,176
9.177624,-1.0718311,603,120,2,0,150
9.840037,-2.972516,401,121,2,0,164
9.127213,-2.6091459,453,121,2,0,168
9.553266,-2.0665362,655,121,2,0,149
9.922692,-2.6311934,706,121,2,0,175
9.200489,-0.6050193,197,122,2,0,158
8.949178,3.608565,862,122,0,0,163
6.159535,10.919709,247,123,3,0,255
6.2186985,10.875064,554,123,3,0,255
8.8315935,4.550429,757,123,0,0,144
10.957328,-1.6632649,915,123,2,0,145
-4.2708597,1.617033,810,124,1,0,150
8.255655,5.862119,146,125,0,0,179
6.453487,9.50585,90,129,3,0,255
6.248315,9.724769,103,130,3,0,255
-6.3626657,-0.67322224,373,135,1,0,65
-5.8968396,-0.7481657,427,135,1,0,69
-3.9343235,1.9133365,528,135,1,0,73
-3.612483,1.8778287,225,136,1,0,84
-5.4059863,0.1484782,627,136,1,0,77
-3.809884,0.09628626,176,139,1,0,68
-3.665319,-0.69763947,475,139,1,0,69
6.907998,8.412278,780,140,3,0,185
6.506646,8.20008,835,140,3,0,228
-6.455842,0.33353567,887,140,1,0,90
-2.3074415,-1.4009176,321,141,1,0,75
-3.460228,1.7551938,575,141,1,0,83
-5.8467116,-0.40508988,940,141,1,0,87
-2.50489,-1.2446399,295,147,1,0,72
10.591964,-1.0703965,475,164,2,0,188
9.141232,-0.9585667,628,164,2,0,168
9.1364975,-1.4428252,322,165,2,0,153
9.206243,-2.1534474,680,165,2,0,159
10.929293,-0.7457378,729,165,2,0,180
10.248916,-1.1697868,65,166,2,0,171
11.612744,-2.6716607,373,166,2,0,163
9.923236,-2.151413,528,166,2,0,175
9.417173,0.6487562,577,166,2,0,164
9.589016,-0.37497905,169,167,2,0,151
10.1073065,-0.22186783,273,167,2,0,182
8.723207,-2.36643,425,167,2,0,144
9.120605,4.851416,832,168,0,0,173
8.956652,3.9618392,885,168,0,0,174
6.3260365,10.538818,114,169,3,0,255
9.466013,-0.5730772,218,169,2,0,159
9.06026,4.6364202,782,169,0,0,162
8.070867,4.4609184,936,169,0,0,155
-3.1757631,-0.6040756,598,176,1,0,90
-5.1388044,0.5042436,296,179,1,0,83
-3.7642689,1.8445063,144,180,1,0,88
-5.319452,-0.42387858,244,180,1,0,76
-7.087621,-0.20225239,346,180,1,0,81
-5.713615,0.4780986,451,180,1,0,84
-5.9735675,-0.867227,397,181,1,0,73
-4.408075,-0.17576364,752,181,1,0,86
-6.9695935,0.10993239,193,183,1,0,74
-5.204575,0.09756075,500,184,1,0,65
-6.6984005,0.14606254,859,184,1,0,74
-3.2863672,-0.57293236,802,186,1,0,72
7.0132413,8.605929,906,187,3,0,214
9.347007,-1.7042288,549,208,2,0,151
9.215841,-0.47264192,602,208,2,0,164
8.610261,-2.2059257,192,210,2,0,149
10.924807,-1.0073313,244,210,2,0,166
10.362861,-1.0198591,294,210,2,0,167
9.037073,-1.196511,345,210,2,0,144
9.981054,-1.0493422,451,210,2,0,169
7.946088,7.228681,650,210,3,0,176
9.115963,4.7535095,703,210,0,0,166
8.661511,-1.9877282,89,211,2,0,142
10.887172,-0.63383985,140,211,2,0,185
8.88317,-1.7196324,397,211,2,0,152
9.394569,-1.9104066,497,211,2,0,160
8.325971,4.578012,754,211,0,0,157
8.576854,3.7226796,805,211,0,0,164
9.2014,5.5045156,907,213,0,0,162
9.1352825,5.5214376,959,213,0,0,152
8.734792,4.196457,858,217,0,0,161
-2.9381504,-1.1549927,932,218,1,0,62
-4.3450427,-0.7301126,575,220,1,0,83
-5.8163724,-0.097400345,218,224,1,0,87
-5.1422725,-0.3834668,369,224,1,0,96
-6.399682,0.26452056,524,224,1,0,81
-5.14686,0.15987973,116,225,1,0,76
-4.4504085,-0.79253453,883,225,1,0,55
-5.5045533,0.36110568,427,226,1,0,87
-3.6266608,1.3095156,628,227,1,0,82
-3.8027763,-0.64343435,316,228,1,0,86
-3.6230521,1.7585425,674,228,1,0,76
-3.6171057,-0.59348065,164,229,1,0,98
-5.346751,-0.52817255,268,229,1,0,75
7.5058966,8.8122015,650,229,3,0,194
7.1341186,8.776188,722,230,3,0,220
6.896043,8.353989,776,231,3,0,219
5.913462,8.2558565,832,231,3,0,199
9.575005,-3.0243638,474,251,2,0,150
10.243842,0.03555234,625,253,2,0,172
9.164549,-0.28523943,165,254,2,0,154
8.808416,-1.1989707,112,255,2,0,156
9.661994,-1.8891234,217,255,2,0,167
9.138076,-2.7541044,526,255,2,0,151
9.7362995,-1.6187646,575,255,2,0,169
9.268948,5.6527925,727,256,0,0,151
9.575282,-2.1913412,262,257,2,0,163
10.482715,-0.60348105,316,257,2,0,173
8.497179,-1.7498024,368,257,2,0,139
10.985943,-0.67798805,422,257,2,0,163
6.20294,10.882146,675,257,3,0,255
8.823777,4.228461,883,257,0,0,158
9.2234745,-2.8399467,932,257,2,0,139
8.189007,5.9390225,781,258,0,0,172
7.247448,6.105415,828,259,0,0,159
-5.6850724,-0.32589155,136,268,1,0,88
-5.722915,0.7058212,87,271,1,0,87
-5.6829844,-1.0010296,751,271,1,0,74
-6.1509333,0.06958231,291,272,1,0,87
-5.7525167,0.44128653,343,272,1,0,93
-6.968569,-0.12755674,908,272,1,0,60
-4.1573315,-1.2561144,392,273,1,0,75
-3.3668141,-0.9310279,450,274,1,0,74
-3.1807303,-0.1863522,187,276,1,0,119
6.8090043,8.770077,859,277,3,0,236
-2.4137363,-1.3596177,264,279,1,0,65
7.1321483,8.820784,800,280,3,0,217
9.857074,-1.2591594,448,297,2,0,154
10.158799,-1.8219649,599,297,2,0,156
8.953627,-1.5324976,85,298,2,0,149
8.763594,-1.5103989,136,299,2,0,147
10.506593,-1.4711988,550,300,2,0,170
6.18202,10.89366,652,300,3,0,255
9.822251,-2.8142612,703,300,2,0,146
8.543657,-1.9086392,906,300,2,0,147
9.2647085,-0.2864504,186,301,2,0,160
9.05291,-0.78966093,343,301,2,0,164
9.177189,-0.85662746,395,301,2,0,171
9.722763,-2.334732,955,301,2,0,160
9.253424,-1.9321826,288,302,2,0,146
7.8103538,6.2823396,854,302,0,0,158
8.822769,3.2377229,752,305,0,0,169
7.435793,6.129127,803,305,0,0,177
-3.954094,-1.3979973,160,311,1,0,62
-4.319055,-1.6241034,315,312,1,0,80
-6.354133,-0.34206426,929,313,1,0,65
-5.823265,0.006912443,109,314,1,0,90
-2.8712997,-1.3070941,211,315,1,0,78
-5.9899554,0.67656887,575,315,1,0,75
-5.210524,1.2398831,368,316,1,0,80
-4.4293094,0.36223868,420,317,1,0,88
-4.399744,0.6984986,880,319,1,0,84
-2.781541,-1.1634557,453,327,1,0,97
7.2177286,8.980381,776,327,3,0,223
7.3603263,8.974357,830,329,3,0,213
10.8226385,-0.7794543,629,340,2,0,183
10.274803,-0.4585755,416,342,2,0,164
8.162194,-1.7581718,528,342,2,0,110
8.525253,-1.8661817,679,343,2,0,142
10.715199,-0.30360037,209,344,2,0,151
10.008343,-1.8382808,265,344,2,0,162
10.630964,-0.28664255,368,344,2,0,174
9.202085,-1.8552992,313,345,2,0,172
8.269377,-1.7854928,469,345,2,0,134
9.804889,-2.2100646,730,345,2,0,175
9.10872,5.5196767,107,346,0,0,170
8.378835,4.1180034,160,346,0,0,165
9.796162,0.2510183,576,346,2,0,155
10.063382,0.27200657,879,346,2,0,150
8.429384,5.5901594,929,346,0,0,164
8.069538,7.0397124,777,347,0,0,167
7.947897,7.1277637,829,347,0,0,169
-2.954398,-1.300047,236,351,1,0,67
-3.3997788,-0.46296903,600,354,1,0,72
-3.395473,-0.68185586,439,355,1,0,79
-3.902146,-0.06417191,804,355,1,0,66
-5.4254227,-0.35681838,340,357,1,0,93
6.899809,8.44411,131,358,3,0,216
-5.1270885,-0.099875696,707,359,1,0,76
-3.4371638,0.37095025,180,360,1,0,91
-4.1736636,-0.6675069,396,360,1,0,67
-3.4558704,-0.49571085,653,361,1,0,77
-5.665014,0.65039045,82,362,1,0,75
-3.3836875,2.0799341,547,362,1,0,102
6.9656363,8.98159,951,366,3,0,222
9.026509,-0.8292574,441,385,2,0,160
10.638086,-0.5580387,653,385,2,0,173
9.461593,-0.46561044,391,386,2,0,156
8.964465,-1.7204427,704,386,2,0,161
9.941701,-3.4537394,753,386,2,0,141
9.73641,-2.4653745,803,386,2,0,167
9.270088,5.488588,133,387,0,0,159
9.111007,-1.3907638,234,387,2,0,157
8.9042425,-1.0202135,337,387,2,0,147
8.824658,3.6375108,851,387,0,0,133
7.980767,5.4712386,905,387,0,0,178
7.8228407,6.631365,951,387,0,0,155
9.343633,-0.35738036,183,388,2,0,171
10.344978,0.4812279,285,389,2,0,173
6.204187,10.820838,545,389,3,0,255
10.025429,-0.75810397,597,389,2,0,163
9.143602,-0.73163587,82,391,2,0,153
8.339853,-1.742023,494,391,2,0,104
-2.963201,-1.1927305,624,395,1,0,60
-4.580027,-0.92048764,728,396,1,0,61
-4.7982125,0.24254175,676,398,1,0,87
-5.2214336,-0.60502064,470,399,1,0,85
-4.456644,-0.22000511,259,400,1,0,76
-5.3062186,1.0673047,415,400,1,0,86
-7.086533,0.08048148,828,400,1,0,68
-3.6022813,1.9773235,573,402,1,0,75
-7.148199,-0.16211495,779,402,1,0,60
-7.132598,0.02634454,210,403,1,0,76
-5.415973,0.95337546,365,403,1,0,84
-6.2080765,0.4228293,107,404,1,0,77
-7.1024375,-0.11384562,159,404,1,0,80
6.959448,8.551885,877,406,3,0,234
7.1952343,8.900022,917,416,3,0,201
9.646399,-1.6988552,725,427,2,0,156
10.427972,-2.4918048,827,427,2,0,157
9.78891,-1.3422356,623,428,2,0,169
9.413855,-0.941996,779,428,2,0,151
10.032178,-1.4114412,570,429,2,0,168
9.99366,0.3198205,365,430,2,0,157
10.15335,0.5508549,465,430,2,0,188
8.11006,6.4541364,878,430,0,0,182
9.960662,-0.0012000845,312,431,2,0,158
9.92786,-0.99219275,674,431,2,0,176
9.078478,-2.3628871,208,432,2,0,161
9.537168,-2.362714,262,432,2,0,176
6.3272243,10.711457,514,432,3,0,255
9.833291,0.45375225,413,433,2,0,153
9.314197,-2.2859015,158,434,2,0,147
9.824862,-0.84150517,105,435,2,0,181
-3.299971,0.19089909,387,440,1,0,81
-4.137531,0.31287172,441,443,1,0,83
-5.4149933,0.3883239,647,443,1,0,85
-4.507618,-1.2103477,185,444,1,0,62
-5.2813187,0.80817765,700,445,1,0,93
-3.5491405,-0.2390629,755,445,1,0,104
-4.4526978,1.3080736,853,445,1,0,88
-5.0761623,1.1682107,337,446,1,0,91
-5.9343677,0.45183063,597,446,1,0,80
-6.705948,-0.69546884,236,447,1,0,73
-6.618391,0.36736515,287,447,1,0,66
-6.7602544,-0.2457534,132,451,1,0,69
7.386679,8.685633,73,454,3,0,167
6.3751354,10.285957,489,467,3,0,255
10.506806,-0.47010344,849,468,2,0,167
10.441294,-1.3735633,896,469,2,0,154
9.273023,-0.16380133,751,470,2,0,157
9.743935,-2.8558471,801,470,2,0,146
10.169054,-1.2249321,951,470,2,0,169
9.748639,-0.1900336,699,471,2,0,155
9.615728,0.3356046,541,473,2,0,144
10.102864,-1.3796284,642,473,2,0,163
9.609953,0.07832077,439,474,2,0,155
10.67324,-0.7713189,285,475,2,0,169
10.144702,-0.26925516,389,475,2,0,178
9.6076355,-0.4696047,593,475,2,0,182
8.055927,7.010211,79,476,0,0,174
9.314535,-1.8483119,182,476,2,0,159
10.168026,0.2620227,339,476,2,0,175
9.231987,-1.298976,127,479,2,0,153
8.408476,-1.904756,234,479,2,0,131
-6.4259906,0.5405275,775,484,1,0,79
-5.2596383,0.7186685,723,485,1,0,96
-3.1185603,-0.7638279,262,487,1,0,76
-5.2528677,-0.65088046,923,487,1,0,73
-3.6862,1.5553353,515,488,1,0,96
-5.4456444,1.1289145,567,489,1,0,89
-6.8319206,0.022324549,207,491,1,0,76
-5.001517,1.0400168,618,491,1,0,80
-4.838071,0.4354643,101,492,1,0,82
-6.620892,0.35216933,155,492,1,0,82
-6.173512,0.19599637,311,492,1,0,80
-4.1239357,0.41351086,415,493,1,0,68
-4.223218,0.6185905,364,494,1,0,80
-2.1812277,-1.527136,668,494,1,0,59
-2.0131884,-1.5375544,815,499,1,0,63
9.244673,-2.9232411,878,506,2,0,142
-2.1698294,-1.4860632,692,507,1,0,52
8.39521,-1.7411638,924,512,2,0,123
9.82342,0.5469925,770,516,2,0,149
9.654772,0.14832996,566,517,2,0,165
10.092036,0.47555813,512,518,2,0,146
8.731386,-1.4145141,720,518,2,0,139
8.988979,-1.8652984,207,519,2,0,159
10.024845,-1.606836,257,519,2,0,155
10.328482,-0.3878476,362,519,2,0,191
10.22763,-0.00034976224,463,519,2,0,159
10.5884,0.26787224,617,519,2,0,154
9.238457,-1.9676999,309,520,2,0,166
10.5224695,-0.97912043,412,520,2,0,173
-2.859558,-0.8991733,946,520,1,0,70
9.810931,0.6814076,102,522,2,0,152
9.982975,-0.20334974,155,522,2,0,171
-2.0370915,-1.5293562,822,527,1,0,46
-4.5035853,-0.9926129,283,531,1,0,70
-5.0751715,1.2464578,591,531,1,0,86
-1.9945023,-1.555055,650,532,1,0,68
-4.685379,1.2965899,487,533,1,0,104
-5.5559096,-0.6325827,229,534,1,0,73
-6.0881634,0.3044824,180,535,1,0,82
-6.6328974,-0.520537,336,535,1,0,72
-5.5728254,0.8433901,387,535,1,0,84
-3.8459291,0.40112075,745,535,1,0,79
-2.0701525,-1.4917938,669,536,1,0,69
-3.8546572,1.4602993,76,541,1,0,115
-3.8525364,0.985275,772,543,1,0,94
9.523057,0.4999281,794,556,2,0,160
10.37912,0.68064123,849,557,2,0,180
9.303174,-1.104068,898,558,2,0,158
9.429889,0.122205935,744,559,2,0,152
10.752647,-0.40514138,946,559,2,0,205
10.268674,-0.59198135,694,560,2,0,173
10.294885,0.69050735,589,562,2,0,186
9.706475,-1.3732328,383,563,2,0,161
9.181661,-1.4220034,437,563,2,0,144
9.268872,-2.4092293,284,564,2,0,162
8.624634,-2.7092423,332,564,2,0,148
9.863049,0.8762248,488,564,2,0,169
9.829238,-0.25042626,540,564,2,0,167
10.004884,0.6172787,128,565,2,0,176
8.868101,-1.7702891,181,565,2,0,160
10.411557,-1.9368236,229,565,2,0,151
9.788061,0.7782254,76,566,2,0,162
-3.0834785,-0.83688134,716,568,1,0,75
-3.6864407,0.054314613,821,568,1,0,93
-2.1516764,-1.5096483,622,570,1,0,59
-4.22677,0.4327549,923,570,1,0,75
-4.3120985,0.6067719,875,571,1,0,77
-4.214482,0.2701766,155,576,1,0,82
-4.2947288,-1.2043799,204,576,1,0,76
-5.7641215,-0.71219736,309,576,1,0,76
-2.2237105,-1.5030682,663,576,1,0,55
-3.61223,0.33517826,768,576,1,0,77
-4.887692,1.4069103,563,578,1,0,99
-6.001233,-0.37712264,360,579,1,0,85
-5.3446608,0.23438811,408,580,1,0,90
-6.507081,-1.2087997,256,581,1,0,82
-3.502971,0.030438483,460,583,1,0,126
-2.9966187,-0.57625663,507,583,1,0,89
-3.8455358,0.8508315,99,584,1,0,86
8.690659,6.2127113,768,600,0,0,161
8.44441,5.7828817,922,601,0,0,159
8.386985,4.87643,817,602,0,0,149
10.066157,-1.5706651,711,603,2,0,150
8.5330715,5.8612595,868,605,0,0,147
7.800475,5.59083,151,606,0,0,166
9.972702,-1.3173963,511,606,2,0,169
9.322296,0.56434256,461,607,2,0,160
9.501366,-0.54285085,560,607,2,0,161
8.956477,3.2574599,202,608,0,0,157
8.60999,-2.572409,307,608,2,0,161
10.94367,-0.54912025,408,608,2,0,173
10.059303,-0.24065089,613,608,2,0,159
6.9960876,8.796188,896,608,3,0,206
8.899867,-2.4360251,256,609,2,0,167
10.395778,-0.52873355,661,609,2,0,177
9.765219,0.9858448,98,610,2,0,148
8.586791,-2.5755339,358,610,2,0,143
7.0667186,8.553029,790,611,3,0,194
-3.716804,-0.9618994,844,612,1,0,76
-6.28997,0.60374683,946,615,1,0,78
-4.2318745,1.5603321,739,616,1,0,82
-3.4464056,0.56357056,124,619,1,0,106
-4.1196136,-1.8879204,332,620,1,0,74
-4.4473495,-0.07058184,585,620,1,0,86
-4.889725,0.557562,435,621,1,0,82
-4.1565685,0.10825528,689,621,1,0,81
7.0108914,8.621137,171,623,3,0,220
-6.7099285,0.30673477,281,624,1,0,79
-3.0271368,-0.34911367,631,624,1,0,87
-4.8847966,-0.28192294,226,627,1,0,68
-3.2139955,-0.9643851,533,628,1,0,72
10.591262,-1.3400869,944,644,2,0,151
9.652123,-0.52799803,684,646,2,0,188
6.1939774,10.887568,736,646,3,0,255
10.646436,-0.4777567,841,647,2,0,187
9.389807,-0.44061178,893,647,2,0,172
9.404932,-0.35781205,636,648,2,0,156
9.691935,0.8105224,789,649,2,0,160
9.689592,0.53656286,125,652,2,0,160
8.619939,4.9782534,176,652,0,0,162
10.238265,0.5712037,74,653,2,0,165
9.488718,-2.119498,225,653,2,0,161
9.25371,-0.98768467,279,653,2,0,164
10.802109,-3.1535304,381,653,2,0,142
9.019081,4.6624985,434,653,0,0,151
9.170415,5.1375303,485,653,0,0,170
10.337182,0.47619897,586,653,2,0,157
9.692533,-3.0689175,330,654,2,0,160
9.406943,-1.3687006,536,655,2,0,160
-4.470751,1.4617866,712,660,1,0,92
-5.3468194,-1.1763177,916,660,1,0,65
-5.8519382,0.68393815,867,661,1,0,76
6.8618336,8.462266,460,663,3,0,203
-5.8450184,-0.00082355033,662,663,1,0,69
-4.5257607,1.0065892,152,666,1,0,86
-4.0867825,-0.5556511,608,666,1,0,71
-4.699695,-0.37281588,512,667,1,0,91
-6.8931804,0.35548156,201,668,1,0,69
-3.8882127,-1.2150832,352,668,1,0,74
-6.7579103,0.15873879,408,668,1,0,75
-5.205604,-0.55940807,252,670,1,0,88
-2.6606998,-0.9276121,291,680,1,0,126
8.9679165,-1.9689158,914,688,2,0,153
10.136198,-1.4792472,813,689,2,0,176
10.165399,-0.21193212,862,690,2,0,166
6.155464,10.837209,761,691,3,0,255
8.904376,3.5685353,661,694,0,0,132
8.901668,3.6507423,610,695,0,0,156
10.278049,0.9664413,103,696,2,0,176
9.306985,0.0894236,151,696,2,0,151
9.108495,4.60333,254,697,0,0,159
9.230511,-1.7752424,405,697,2,0,171
9.586678,-0.7600408,557,697,2,0,167
9.2125025,0.15126905,201,698,2,0,168
9.395006,-1.9420772,354,698,2,0,152
10.861125,-1.4509296,712,698,2,0,150
9.21442,5.234936,306,699,0,0,132
10.805643,-0.60857195,505,699,2,0,176
9.292102,-0.6207495,455,700,2,0,161
-4.632858,0.8375222,888,701,1,0,87
-5.806622,-0.7915335,940,703,1,0,69
-4.4981165,0.63826126,837,704,1,0,78
-4.2731576,-0.76114386,687,707,1,0,75
6.4013596,8.1318865,280,710,3,0,212
-4.4487696,1.5123817,75,711,1,0,97
-3.8090599,1.2384086,124,711,1,0,94
-5.1727777,1.5426131,176,711,1,0,128
-5.612174,-0.9900457,331,711,1,0,82
-5.435174,0.604669,581,711,1,0,91
-5.8387084,0.116383746,432,712,1,0,88
-7.0142894,-0.051649854,227,713,1,0,75
-6.751832,0.26283118,380,714,1,0,84
-5.320605,0.6849405,530,714,1,0,103
6.678796,8.250221,635,714,3,0,210
9.708199,-2.5672781,939,735,2,0,146
8.0610895,-1.8754075,779,736,2,0,87
6.2475367,10.880582,841,738,3,0,255
6.1657686,10.90932,894,738,3,0,255
8.946912,3.223559,228,739,0,0,143
8.609827,3.9299037,681,739,0,0,169
7.4027724,5.5239477,280,740,0,0,152
8.951199,3.7910028,328,740,0,0,145
9.112717,2.1880107,735,740,0,0,164
6.4716506,6.773932,176,741,3,0,156
9.949543,-0.5827386,578,741,2,0,157
9.352967,5.5222435,631,741,0,0,165
9.94223,0.058162656,74,742,2,0,164
10.013456,1.0787482,124,743,2,0,161
9.647798,-1.8962168,481,743,2,0,165
9.392995,5.264624,376,744,0,0,169
9.315566,-0.29477182,432,744,2,0,170
10.689619,-0.698139,528,744,2,0,167
-2.9767041,-0.96856827,601,751,1,0,79
-5.859237,-0.115999125,355,755,1,0,87
-5.0804687,0.30159825,554,755,1,0,75
-4.677834,1.2349962,99,756,1,0,89
-5.930692,-1.0388167,256,756,1,0,67
7.0703425,8.591112,399,756,3,0,219
6.976191,8.457228,301,758,3,0,231
-3.8579135,-0.2213059,453,759,1,0,75
-4.307089,-0.5562059,507,759,1,0,75
6.728343,8.296751,202,760,3,0,231
6.8615475,8.802709,704,760,3,0,218
-2.7011425,-1.0733548,68,768,1,0,58
10.254624,-2.5445824,811,781,2,0,156
9.685988,-2.6556206,860,781,2,0,146
8.261094,6.55237,704,782,0,0,158
8.969166,3.1505067,656,783,0,0,153
9.909316,-1.7298436,456,784,2,0,157
9.424771,-0.15609193,503,784,2,0,151
8.645121,-1.9453362,603,784,2,0,153
9.357907,-2.062604,757,784,2,0,177
7.0800104,9.091097,147,785,3,0,202
9.021488,-2.764244,355,786,2,0,159
9.867618,0.14923753,551,786,2,0,173
6.308833,10.837123,915,786,3,0,255
9.403112,0.49051765,98,787,2,0,162
9.01012,5.0496163,252,787,0,0,170
8.937653,3.5710664,406,787,0,0,163
7.670331,5.055697,302,788,0,0,152
9.053562,4.8881907,201,789,0,0,163
-2.913439,-1.311147,781,791,1,0,71
-2.9033856,-1.1545638,727,792,1,0,72
-3.746006,1.8827562,887,795,1,0,75
-3.2702758,-0.8290704,574,796,1,0,85
-6.603248,-0.13107069,628,798,1,0,82
-3.464584,-0.43310595,172,799,1,0,94
-6.5671854,-0.41932693,431,799,1,0,82
-5.2277074,0.9531623,527,800,1,0,92
-5.8545713,0.073770285,72,801,1,0,80
-3.8485634,1.3248886,121,804,1,0,91
-5.504524,-0.26165515,327,804,1,0,63
7.0661244,8.279835,273,805,3,0,210
-5.6875086,0.18317212,227,806,1,0,81
-2.8586264,-1.201234,383,808,1,0,72
7.3130245,9.077475,678,809,3,0,206
9.244998,-2.7176106,832,824,2,0,157
10.458052,-1.151281,581,826,2,0,160
9.429967,-2.8193917,781,826,2,0,163
8.724755,-2.2372007,884,826,2,0,153
9.076093,-2.2203984,630,827,2,0,159
9.12129,-2.3473957,728,827,2,0,163
8.606371,-2.298418,937,827,2,0,152
10.764392,-1.223744,482,829,2,0,168
9.425317,-1.6529952,378,830,2,0,159
9.070997,-1.785683,431,831,2,0,162
9.391645,-1.6767964,529,831,2,0,174
9.9823885,-2.700806,327,833,2,0,166
9.196845,4.8578854,71,834,0,0,168
9.804401,-1.9210396,225,834,2,0,170
9.142802,4.998668,275,834,0,0,160
9.676459,-1.744508,176,835,2,0,158
9.19011,5.144664,123,836,0,0,166
-5.5948277,-1.0368828,807,837,1,0,62
-4.443986,0.11318158,652,838,1,0,73
-7.0455346,-0.03830654,858,840,1,0,81
-5.7759266,-0.66496944,913,840,1,0,83
-5.906672,0.3358403,756,842,1,0,76
-6.240646,0.20243688,403,844,1,0,84
-5.5661306,0.2714002,456,844,1,0,76
-4.867987,-1.3344668,558,844,1,0,68
-5.6730394,-0.7158793,302,845,1,0,72
-6.109191,-0.94861203,351,846,1,0,67
6.7735,8.311513,97,847,3,0,228
-5.021612,0.20371114,202,847,1,0,69
-5.5447817,-0.9908944,151,848,1,0,77
-6.5027857,-0.34201106,253,848,1,0,63
7.4916477,5.4164276,807,865,0,0,163
9.163131,5.135309,754,868,0,0,158
9.703744,-2.1976655,706,869,2,0,153
9.328521,5.435026,859,869,0,0,166
8.840629,-2.2428,909,869,2,0,165
9.674156,-0.96292806,655,871,2,0,180
9.575699,-2.9169552,352,874,2,0,179
8.922623,-2.1246285,402,874,2,0,160
9.887534,-2.1919072,504,874,2,0,178
9.4966345,-3.085,554,874,2,0,162
10.678317,-0.5790156,603,874,2,0,154
9.30667,-2.962235,302,876,2,0,165
9.070035,-2.2193587,453,876,2,0,164
9.843168,-1.6367918,197,877,2,0,151
9.009408,-1.6660936,250,878,2,0,151
6.7383666,8.3141775,780,879,3,0,235
6.8553615,8.400562,835,879,3,0,233
11.026561,-2.0625331,147,880,2,0,165
8.964305,3.394063,97,881,0,0,171
-5.902337,-0.8776428,935,882,1,0,84
-6.772357,-0.28490192,885,885,1,0,78
-5.846843,-0.021526832,431,889,1,0,83
-5.7309995,-0.65094656,375,890,1,0,78
-2.8446047,-1.2030759,220,891,1,0,69
-6.3190775,0.25110877,276,891,1,0,78
-5.245078,-1.2585948,329,892,1,0,59
-6.1597023,-0.1676835,478,892,1,0,69
-5.418462,-0.13308346,119,896,1,0,92
-4.9141207,-0.5037753,175,896,1,0,80
8.625507,-2.6337605,936,911,2,0,147
-3.8362937,-0.35516167,200,912,1,0,55
8.784895,5.653658,728,912,0,0,161
9.300137,2.0400507,679,913,0,0,160
-3.5183642,2.037136,782,913,1,0,160
6.548833,9.283364,627,914,3,0,213
7.8408604,4.828779,835,914,0,0,171
8.927412,-2.6581588,887,914,2,0,146
9.899045,-1.907861,528,916,2,0,177
9.648708,-1.8216779,576,917,2,0,167
9.093146,4.10209,326,918,0,0,167
9.769651,-2.2313814,477,918,2,0,164
9.978435,-2.153854,429,920,2,0,163
8.685935,3.443442,272,921,0,0,183
8.9348755,-2.498181,378,921,2,0,166
10.086234,0.5414044,170,924,2,0,185
8.510234,-1.9212551,67,925,2,0,133
7.7635098,6.7527604,645,925,0,0,197
10.119602,-0.07949557,119,926,2,0,163
6.3091416,9.161681,804,927,3,0,246
-6.0213,-0.17784597,859,928,1,0,79
-7.086867,-0.35469934,912,928,1,0,75
9.976659,-1.2067192,227,929,2,0,176
6.0774927,9.167772,758,930,3,0,247
-4.345713,1.0890937,703,931,1,0,79
-4.799078,-0.30568853,455,933,1,0,59
-4.4895573,0.9460069,603,933,1,0,79
-5.831954,-0.37870368,402,934,1,0,88
-6.3952775,0.3329421,351,936,1,0,87
-3.9680448,-0.90648055,505,937,1,0,84
6.3897223,8.304574,301,938,3,0,232
-5.525686,-0.025702944,93,939,1,0,85
-4.5328126,1.43231,144,941,1,0,101
-5.3073945,0.1019435,200,941,1,0,74
9.768785,-2.4039586,959,957,2,0,163
8.846756,3.943736,855,958,0,0,146
8.749907,5.8720665,911,958,0,0,172
